      1      1   1106    6.2947      115 110  12 103   7 103      0.0000
  -211    0.094   -0.505     -0.4237  0.140 0.12E+05 -.64E+05 -.54E+05 0.87E+05
  2112    0.358   -0.737     -1.7660  0.940 0.15E+05 -.31E+05 -.74E+05 0.90E+05
  3112    0.183   -0.187      3.0500  1.197 0.49E+04 -.50E+04 0.81E+05 0.87E+05
   111    0.017   -0.021      0.3064  0.135 0.46E+04 -.55E+04 0.81E+05 0.89E+05
   111   -0.554    0.214      0.0414  0.135 -.81E+05 0.31E+05 0.61E+04 0.90E+05
   111    0.182   -0.147     -1.2733  0.135 0.12E+05 -.10E+05 -.87E+05 0.88E+05
  -211   -0.095   -0.009      0.8479  0.140 -.98E+04 -.90E+03 0.88E+05 0.90E+05
   111    0.139    0.554     -0.5862  0.135 0.15E+05 0.59E+05 -.63E+05 0.88E+05
  2112   -0.185   -0.007      0.6638  0.940 -.14E+05 -.56E+03 0.51E+05 0.89E+05
  2212    0.601    0.311     -0.7508  0.938 0.38E+05 0.20E+05 -.48E+05 0.88E+05
  2112   -0.948   -0.596     -4.1581  0.940 -.19E+05 -.12E+05 -.84E+05 0.89E+05
   211    0.086   -0.357     -0.7684  0.140 0.88E+04 -.37E+05 -.79E+05 0.89E+05
   310    0.423   -0.898     -0.3170  0.498 0.33E+05 -.70E+05 -.25E+05 0.90E+05
  -211   -0.097    0.089     -0.1070  0.140 -.39E+05 0.36E+05 -.43E+05 0.89E+05
  2212   -0.618   -0.111      1.1471  0.938 -.34E+05 -.62E+04 0.64E+05 0.89E+05
   211    0.411    0.059     -1.7202  0.140 0.21E+05 0.30E+04 -.86E+05 0.89E+05
   211   -0.373    0.042     -2.9618  0.140 -.11E+05 0.12E+04 -.89E+05 0.89E+05
  2112   -0.385    0.103     -1.3400  0.940 -.21E+05 0.55E+04 -.72E+05 0.90E+05
  2212    0.116   -0.281     -0.6781  0.938 0.87E+04 -.21E+05 -.51E+05 0.90E+05
  -321   -0.737   -0.124      0.3181  0.494 -.67E+05 -.11E+05 0.29E+05 0.87E+05
   111    0.085    0.066     -0.9903  0.135 0.76E+04 0.59E+04 -.88E+05 0.89E+05
  -211   -0.021   -0.270     -0.2396  0.140 0.85E+04 -.11E+06 -.97E+05 0.19E+06
  2112   -0.374   -0.058      1.2542  0.940 -.21E+05 -.32E+04 0.69E+05 0.89E+05
    22    0.210    0.034     -0.1449  0.000 0.10E+06 0.11E+06 -.35E+06 0.39E+06
  -211   -0.134   -0.032      0.7449  0.140 -.15E+05 -.37E+04 0.86E+05 0.89E+05
   211    0.086    0.252     -1.0120  0.140 0.72E+04 0.21E+05 -.84E+05 0.88E+05
  2212    0.128   -0.788      4.2737  0.938 0.25E+04 -.15E+05 0.84E+05 0.87E+05
   111    0.140   -0.288      0.6632  0.135 0.17E+05 -.34E+05 0.79E+05 0.89E+05
  2212   -0.076   -0.092     -0.8206  0.938 -.54E+04 -.65E+04 -.59E+05 0.89E+05
  2112    0.097   -0.005     -1.1625  0.940 0.58E+04 -.30E+03 -.69E+05 0.89E+05
  -211    0.535   -0.142     -0.1130  0.140 0.82E+05 -.22E+05 -.17E+05 0.89E+05
   111   -0.232    0.038      0.7870  0.135 -.25E+05 0.41E+04 0.84E+05 0.89E+05
  2212    0.004   -0.267     -0.4235  0.938 0.36E+03 -.23E+05 -.36E+05 0.90E+05
   130    0.420   -0.070     -0.4025  0.494 0.49E+05 -.82E+04 -.47E+05 0.90E+05
  -211    0.186    0.109     -0.9598  0.140 0.16E+05 0.96E+04 -.85E+05 0.88E+05
  -211    0.022    0.239     -0.1792  0.140 0.55E+04 0.60E+05 -.45E+05 0.83E+05
  2112    0.586    0.873     -4.1954  0.940 0.12E+05 0.18E+05 -.85E+05 0.89E+05
   111   -0.017   -0.080     -0.9986  0.135 -.15E+04 -.69E+04 -.87E+05 0.88E+05
   211    0.411    0.175     -2.0561  0.140 0.17E+05 0.74E+04 -.87E+05 0.89E+05
   211   -0.877   -0.682      1.9871  0.140 -.34E+05 -.26E+05 0.77E+05 0.88E+05
  2212   -0.410   -0.121      1.6715  0.938 -.18E+05 -.54E+04 0.75E+05 0.88E+05
  -211   -0.623    0.356     -2.1027  0.140 -.25E+05 0.14E+05 -.84E+05 0.88E+05
  -211   -1.106    0.013     -0.1106  0.140 -.87E+05 0.10E+04 -.87E+04 0.88E+05
   111   -0.122   -0.113      0.7801  0.135 -.13E+05 -.12E+05 0.85E+05 0.88E+05
  -211    0.552    0.307     -2.0283  0.140 0.23E+05 0.13E+05 -.85E+05 0.89E+05
   130   -0.049    0.085      0.2414  0.498 -.79E+04 0.14E+05 0.39E+05 0.90E+05
   211   -0.138   -0.094      0.7038  0.140 -.17E+05 -.11E+05 0.86E+05 0.90E+05
   211    0.052    0.146     -0.2872  0.140 0.13E+05 0.37E+05 -.73E+05 0.90E+05
  2112   -0.069    0.044      5.3583  0.940 -.11E+04 0.72E+03 0.88E+05 0.89E+05
   211   -0.281    0.050      0.0660  0.140 -.78E+05 0.14E+05 0.18E+05 0.90E+05
   111    0.347   -0.061     -1.5415  0.135 0.19E+05 -.33E+04 -.85E+05 0.87E+05
  2212   -0.035    0.125      0.8563  0.938 -.24E+04 0.86E+04 0.59E+05 0.88E+05
  -211    0.187   -0.405      0.0582  0.140 0.36E+05 -.77E+05 0.11E+05 0.90E+05
   111    0.235    0.188     -0.9410  0.135 0.21E+05 0.17E+05 -.85E+05 0.90E+05
  -211    0.190    0.080     -0.2203  0.140 0.51E+05 0.21E+05 -.59E+05 0.89E+05
  2112    0.525   -0.278     -2.0429  0.940 0.20E+05 -.11E+05 -.79E+05 0.90E+05
  2212   -0.563    0.051      0.9230  0.938 -.34E+05 0.31E+04 0.56E+05 0.87E+05
  -211    0.094    0.159     -0.6974  0.140 0.11E+05 0.19E+05 -.85E+05 0.89E+05
  2112    0.442    0.110     -1.9184  0.940 0.18E+05 0.45E+04 -.78E+05 0.89E+05
  3222    0.530   -0.119     -0.4522  1.189 0.34E+05 -.77E+04 -.29E+05 0.89E+05
  2112   -0.273    0.983      0.8263  0.940 -.15E+05 0.54E+05 0.45E+05 0.88E+05
   111    0.056   -0.010     -0.9379  0.135 0.25E+04 -.46E+03 -.41E+05 0.42E+05
   211    0.032    0.096      0.3513  0.140 0.73E+04 0.22E+05 0.80E+05 0.89E+05
  2212    0.114   -0.197     -1.1307  0.938 0.69E+04 -.12E+05 -.68E+05 0.89E+05
  2212   -0.201   -0.349      3.1830  0.938 -.53E+04 -.93E+04 0.85E+05 0.89E+05
   111   -0.056   -0.095      1.3851  0.135 -.36E+04 -.60E+04 0.88E+05 0.88E+05
  2212    0.017    0.336      1.7718  0.938 0.74E+03 0.15E+05 0.78E+05 0.90E+05
  -211    0.078    0.197     -1.6213  0.140 0.43E+04 0.11E+05 -.88E+05 0.89E+05
  3112    0.050    0.465      2.5030  1.197 0.16E+04 0.15E+05 0.79E+05 0.88E+05
   111   -0.461    0.305     -0.6003  0.135 -.59E+05 0.36E+05 -.83E+05 0.11E+06
    22    0.033   -0.291      0.7940  0.000 0.35E+04 -.30E+05 0.83E+05 0.89E+05
  3112   -0.010    0.439     -1.1164  1.197 -.55E+03 0.23E+05 -.59E+05 0.90E+05
   211    0.404   -0.060     -1.0977  0.140 0.30E+05 -.45E+04 -.83E+05 0.89E+05
  -211   -0.047   -0.021      1.3410  0.140 -.27E+04 -.12E+04 0.76E+05 0.77E+05
   111   -0.404   -0.169      0.9832  0.135 -.33E+05 -.14E+05 0.79E+05 0.88E+05
  -211   -0.462   -0.502     -1.1388  0.140 -.31E+05 -.33E+05 -.76E+05 0.89E+05
   211    0.220   -0.029      0.9986  0.140 0.19E+05 -.26E+04 0.87E+05 0.90E+05
 -2212    0.261    0.282      1.1551  0.938 0.15E+05 0.16E+05 0.67E+05 0.89E+05
  2212   -0.381   -0.324      0.4305  0.938 -.30E+05 -.25E+05 0.34E+05 0.89E+05
  3222   -0.965   -0.399      0.2900  1.189 -.53E+05 -.22E+05 0.16E+05 0.88E+05
  -211    0.451    0.804      4.5639  0.140 0.87E+04 0.15E+05 0.88E+05 0.89E+05
  2112   -0.204    0.097      1.5576  0.940 -.10E+05 0.47E+04 0.76E+05 0.89E+05
  2112   -0.226   -0.249     -4.3039  0.940 -.46E+04 -.51E+04 -.87E+05 0.90E+05
  2212    0.015    0.097      2.0250  0.938 0.49E+03 0.31E+04 0.66E+05 0.73E+05
   211   -0.075    0.362     -1.2651  0.140 -.50E+04 0.24E+05 -.85E+05 0.89E+05
   111   -0.047    0.142     -0.3472  0.135 -.14E+05 0.14E+05 -.11E+06 0.11E+06
  2212   -0.229    0.048     -1.3576  0.938 -.12E+05 0.26E+04 -.73E+05 0.90E+05
  2212    0.186    0.493     -3.6963  0.938 0.43E+04 0.11E+05 -.86E+05 0.90E+05
   111    0.160    0.173      0.3415  0.135 0.33E+05 0.36E+05 0.70E+05 0.90E+05
  -211   -0.215   -0.123      0.1114  0.140 -.84E+05 -.52E+04 0.75E+05 0.17E+06
   111   -0.127    0.341     -1.3033  0.135 -.82E+04 0.22E+05 -.84E+05 0.87E+05
   211   -0.008   -0.011      2.4113  0.140 -.29E+03 -.38E+03 0.88E+05 0.88E+05
   111   -0.307   -0.195      2.6677  0.135 -.10E+05 -.65E+04 0.89E+05 0.90E+05
  2212   -0.148    0.118     -0.8748  0.938 -.10E+05 0.82E+04 -.61E+05 0.90E+05
  -211    0.641    0.595     -1.3573  0.140 0.36E+05 0.33E+05 -.75E+05 0.90E+05
   111   -0.180    0.080      0.6279  0.135 -.23E+06 0.19E+05 0.48E+06 0.55E+06
  2112    0.093    0.576      0.4723  0.940 0.69E+04 0.43E+05 0.35E+05 0.90E+05
    22   -0.153    0.124      0.4129  0.000 -.33E+06 0.10E+06 0.27E+06 0.73E+06
  -211    0.090   -0.059     -0.2687  0.140 -.18E+05 -.27E+05 -.75E+05 0.11E+06
   211    0.114    0.038     -0.4913  0.140 0.20E+05 0.66E+04 -.84E+05 0.90E+05
   211    0.054   -0.201      0.2271  0.140 0.61E+04 -.66E+05 0.11E+06 0.14E+06
  2212    0.412   -0.102     -2.2131  0.938 0.15E+05 -.37E+04 -.82E+05 0.90E+05
  -211    0.306    0.510     -0.2173  0.140 0.42E+05 0.71E+05 -.30E+05 0.90E+05
    22   -0.388   -0.253      0.6819  0.000 -.42E+05 -.28E+05 0.74E+05 0.90E+05
   211   -0.326   -0.112      1.3880  0.140 -.20E+05 -.70E+04 0.87E+05 0.90E+05
   211   -0.250    0.792      1.1402  0.140 -.16E+05 0.50E+05 0.72E+05 0.90E+05
  2112    0.694    0.390     -0.2855  0.940 0.49E+05 0.28E+05 -.20E+05 0.90E+05
  -211    0.212   -0.453     -0.1075  0.140 0.36E+05 -.77E+05 -.18E+05 0.90E+05
   111    0.208    0.193     -0.4045  0.135 0.37E+05 0.34E+05 -.71E+05 0.90E+05
   211   -0.153   -0.116      0.3803  0.140 -.31E+05 -.23E+05 0.76E+05 0.90E+05
   111   -0.103   -0.135     -0.2924  0.135 -.83E+05 -.79E+05 -.33E+06 0.40E+06
   111   -0.008   -0.168      0.0784  0.135 0.18E+05 -.32E+05 0.79E+05 0.11E+06
  2212   -0.077    0.258     -2.4968  0.938 -.26E+04 0.86E+04 -.84E+05 0.90E+05
   111   -0.492   -0.404      0.9568  0.135 -.71E+05 -.70E+05 0.14E+06 0.18E+06
   130    0.385   -0.173      0.6921  0.498 0.36E+05 -.16E+05 0.65E+05 0.90E+05
   211   -0.553   -0.507      0.2777  0.140 -.61E+05 -.56E+05 0.31E+05 0.90E+05
  2212   -0.268    0.406      0.4903  0.938 -.21E+05 0.31E+05 0.38E+05 0.90E+05
  2112   -0.525    0.142      0.2157  0.940 -.43E+05 0.12E+05 0.18E+05 0.90E+05
   111   -0.629    0.210      0.3042  0.135 -.76E+05 0.25E+05 0.37E+05 0.90E+05
   211    0.276   -0.450     -0.3410  0.140 0.39E+05 -.63E+05 -.48E+05 0.90E+05
   310   -0.456    0.483      1.6297  0.498 -.22E+05 0.24E+05 0.80E+05 0.90E+05
    22   -0.163   -0.474     -0.6913  0.000 -.59E+05 -.71E+05 -.19E+06 0.25E+06
   130    0.436   -0.022     -0.7952  0.498 0.38E+05 -.19E+04 -.69E+05 0.90E+05
   211    0.208    0.032      0.7506  0.140 0.24E+05 0.36E+04 0.85E+05 0.90E+05
   310    0.503    0.125      0.5739  0.494 0.49E+05 0.12E+05 0.56E+05 0.90E+05
   111   -0.111   -0.091     -1.2127  0.135 -.82E+04 -.66E+04 -.89E+05 0.90E+05
   111   -0.182   -0.198      0.4733  0.135 -.20E+06 -.68E+05 0.36E+06 0.44E+06
   111   -0.008    0.024      0.1194  0.135 -.40E+04 0.12E+05 0.59E+05 0.90E+05
   211   -0.138    0.202     -0.0217  0.140 -.14E+06 0.83E+05 -.43E+05 0.21E+06
   211   -0.406   -0.091     -1.2919  0.140 -.27E+05 -.60E+04 -.85E+05 0.90E+05
  -211    0.488   -0.508     -0.8771  0.140 0.39E+05 -.40E+05 -.70E+05 0.90E+05
  -211   -0.168   -0.057     -0.1498  0.140 -.56E+05 -.19E+05 -.50E+05 0.90E+05
  2212   -1.137    0.290     -2.0568  0.938 -.40E+05 0.10E+05 -.73E+05 0.90E+05
  -211   -0.050   -0.180      1.4431  0.140 -.31E+04 -.11E+05 0.89E+05 0.90E+05
  2212   -0.042   -0.282     -1.8672  0.938 -.18E+04 -.12E+05 -.80E+05 0.90E+05
   211    0.280    0.703      0.6603  0.140 0.25E+05 0.62E+05 0.59E+05 0.90E+05
   211   -0.263    0.076      0.0011  0.140 -.77E+05 0.22E+05 0.33E+03 0.90E+05
   211    0.096    0.218     -0.4553  0.140 0.75E+05 0.32E+06 -.58E+06 0.76E+06
   111    0.575   -0.335     -0.9780  0.135 0.43E+05 -.25E+05 -.74E+05 0.90E+05
   211    0.175    0.339     -1.2980  0.140 0.12E+05 0.22E+05 -.86E+05 0.90E+05
    22   -0.155    0.030     -0.0176  0.000 -.10E+05 -.79E+04 -.18E+06 0.20E+06
  2112   -0.025    0.449     -0.4361  0.940 -.21E+04 0.36E+05 -.35E+05 0.90E+05
  2112    0.477   -0.550     -1.4908  0.940 0.23E+05 -.26E+05 -.70E+05 0.90E+05
  -211   -0.093   -0.213     -0.5547  0.140 -.14E+05 -.31E+05 -.81E+05 0.90E+05
  -211    0.430    0.160     -1.2597  0.140 0.29E+05 0.11E+05 -.84E+05 0.90E+05
  2112   -0.250   -0.256     -1.8675  0.940 -.11E+05 -.11E+05 -.79E+05 0.90E+05
   310   -0.278   -0.023     -1.0069  0.498 -.22E+05 -.18E+04 -.78E+05 0.90E+05
   211    0.066    0.238     -0.4468  0.140 0.11E+05 0.40E+05 -.76E+05 0.90E+05
   310   -0.310   -0.602     -0.7316  0.494 -.25E+05 -.49E+05 -.59E+05 0.90E+05
  2212    0.309   -0.115      0.6220  0.938 0.24E+05 -.88E+04 0.48E+05 0.90E+05
  -211   -0.113    0.029      0.2919  0.140 0.14E+04 0.21E+05 0.16E+06 0.18E+06
   211   -0.283    0.058     -0.9623  0.140 -.25E+05 0.51E+04 -.85E+05 0.90E+05
  2112   -0.060    0.707      2.3858  0.940 -.20E+04 0.24E+05 0.81E+05 0.90E+05
    22    0.049    0.046     -1.4198  0.000 -.10E+05 0.11E+06 -.52E+06 0.55E+06
   211   -0.134   -0.035     -0.5696  0.140 -.20E+05 -.52E+04 -.85E+05 0.90E+05
  2112   -0.542   -0.168     -2.5675  0.940 -.17E+05 -.54E+04 -.83E+05 0.90E+05
  -211   -0.111   -0.155      0.2545  0.140 -.29E+05 -.40E+05 0.66E+05 0.90E+05
   111    0.013   -0.024     -0.3628  0.135 0.29E+04 -.57E+04 -.84E+05 0.90E+05
   111    0.340   -0.135     -3.8734  0.135 0.79E+04 -.31E+04 -.90E+05 0.90E+05
  2112   -0.325   -0.107      4.5487  0.940 -.63E+04 -.21E+04 0.88E+05 0.90E+05
     28      1    997    6.3279       97 100   8  89   9  91      0.0000
   211    0.188   -0.045      0.7200  0.140 0.24E+05 0.39E+04 0.82E+05 0.89E+05
   111   -0.092    0.111     -0.0865  0.135 -.30E+05 0.39E+05 -.20E+05 0.88E+05
    22   -0.244    0.651      0.8592  0.000 -.14E+05 0.42E+05 0.64E+05 0.87E+05
   111    0.188    0.077      0.2832  0.135 0.32E+05 0.12E+05 0.76E+05 0.89E+05
    22    0.523    0.158     -0.4948  0.000 0.49E+05 0.92E+04 -.64E+05 0.90E+05
   111   -0.094   -0.176      0.2084  0.135 -.22E+06 -.35E+06 0.44E+06 0.71E+06
    22    0.133   -0.029      0.1644  0.000 0.47E+05 -.68E+04 0.69E+05 0.89E+05
    22   -0.357    0.149      0.7638  0.000 -.32E+05 0.17E+05 0.71E+05 0.88E+05
   111    0.089    0.035      0.1145  0.135 0.40E+05 0.26E+05 0.44E+05 0.89E+05
  -211    0.034    0.107     -0.0119  0.140 0.15E+05 0.51E+05 -.64E+04 0.89E+05
  -211   -0.248   -0.015      0.4186  0.140 -.43E+05 -.26E+04 0.73E+05 0.89E+05
    22   -0.435    0.536      0.2501  0.000 -.55E+05 0.58E+05 -.18E+04 0.88E+05
    22   -0.009    0.020      0.0100  0.000 -.31E+05 0.73E+05 0.36E+05 0.89E+05
   111   -0.087   -0.142     -0.0756  0.135 -.34E+05 -.55E+05 -.29E+05 0.88E+05
  -211    0.097   -0.023     -0.0470  0.140 0.49E+05 -.12E+05 -.24E+05 0.90E+05
   111    0.015   -0.034      0.0405  0.135 -.28E+05 0.37E+05 -.18E+05 0.89E+05
   211    0.048   -0.171      0.2249  0.140 0.13E+05 -.47E+05 0.62E+05 0.88E+05
   111   -0.077   -0.127      0.3767  0.135 -.22E+06 -.35E+06 0.44E+06 0.71E+06
   211    0.132    0.204      0.1863  0.140 0.37E+05 0.53E+05 0.43E+05 0.89E+05
  -211    0.046   -0.100      0.2915  0.140 0.12E+05 -.26E+05 0.76E+05 0.89E+05
   111   -0.148    0.079     -0.0247  0.135 -.55E+05 0.32E+05 -.10E+05 0.88E+05
  -211   -0.297    0.425      0.5317  0.140 -.35E+05 0.50E+05 0.63E+05 0.89E+05
   111    0.247    0.256     -0.3655  0.135 0.41E+05 0.43E+05 -.61E+05 0.88E+05
   211    0.003    0.016      0.4320  0.140 0.69E+03 0.31E+04 0.83E+05 0.88E+05
   111   -0.029   -0.023     -0.0598  0.135 -.17E+05 -.14E+05 -.35E+05 0.89E+05
   211    0.264    0.363     -0.3775  0.140 0.38E+05 0.53E+05 -.55E+05 0.88E+05
  -211    0.145   -0.144      0.7206  0.140 0.16E+05 -.16E+05 0.82E+05 0.87E+05
   111   -0.840    0.312     -0.7818  0.135 -.63E+05 0.23E+05 -.58E+05 0.89E+05
   211    0.391   -0.032      0.2889  0.140 0.68E+05 -.57E+04 0.51E+05 0.89E+05
  -211    0.325    0.353      0.0130  0.140 0.57E+05 0.62E+05 0.23E+04 0.88E+05
   111    0.246    0.269     -0.1485  0.135 0.52E+05 0.57E+05 -.32E+05 0.88E+05
  -211    0.053    0.564     -0.4993  0.140 0.60E+04 0.65E+05 -.58E+05 0.89E+05
   111    0.058   -0.199      0.0341  0.135 0.20E+05 -.69E+05 0.12E+05 0.87E+05
   211   -0.055   -0.303     -0.2598  0.140 0.35E+05 -.15E+06 -.77E+05 0.20E+06
   211    0.073    0.060     -0.1669  0.140 0.27E+05 0.22E+05 -.61E+05 0.87E+05
   111    0.398   -0.335      1.1030  0.135 0.29E+05 -.25E+05 0.81E+05 0.90E+05
   111    0.059   -0.210     -0.0836  0.135 0.35E+05 -.15E+06 -.77E+05 0.20E+06
   111   -0.125   -0.376      0.2803  0.135 -.22E+05 -.67E+05 0.50E+05 0.89E+05
    22    0.466    0.121      0.5683  0.000 0.18E+06 -.21E+05 0.14E+06 0.26E+06
  -211   -0.004    0.072      0.0971  0.140 -.21E+04 0.35E+05 0.47E+05 0.89E+05
  -211   -0.248    0.219     -0.0706  0.140 -.60E+05 0.53E+05 -.17E+05 0.89E+05
   211   -0.231   -0.078      0.4220  0.140 -.95E+05 -.18E+05 0.50E+06 0.58E+06
  -211   -0.083   -0.034     -0.5411  0.140 -.13E+05 -.54E+04 -.85E+05 0.89E+05
   111    0.132   -0.282     -0.5199  0.135 0.19E+05 -.40E+05 -.75E+05 0.89E+05
   111   -0.011    0.004      0.1967  0.135 -.95E+05 -.18E+05 0.50E+06 0.58E+06
   111   -0.084   -0.081      0.4147  0.135 -.17E+05 -.16E+05 0.82E+05 0.90E+05
   111    0.135    0.255      0.1193  0.135 0.35E+05 0.67E+05 0.31E+05 0.89E+05
   111    0.198    0.286      1.4849  0.135 0.11E+05 0.16E+05 0.86E+05 0.88E+05
   111    0.278    0.189      0.4279  0.135 0.44E+05 0.30E+05 0.68E+05 0.89E+05
   111   -0.037    0.173     -0.6159  0.135 -.51E+04 0.24E+05 -.84E+05 0.90E+05
   111   -0.083    0.079     -0.0772  0.135 -.38E+05 0.36E+05 -.35E+05 0.88E+05
  -211   -0.009    0.085     -0.2599  0.140 -.85E+04 0.65E+04 -.27E+06 0.31E+06
  -211    0.356   -0.105      0.0846  0.140 0.75E+05 -.22E+05 0.18E+05 0.86E+05
  -211    0.217   -0.224     -0.7815  0.140 0.22E+05 -.23E+05 -.81E+05 0.88E+05
   111    0.390    0.004      0.6049  0.135 0.47E+05 0.48E+03 0.74E+05 0.89E+05
  -211   -0.112    0.161     -0.4838  0.140 -.19E+05 0.27E+05 -.80E+05 0.90E+05
   111    1.395    0.719      0.7768  0.135 0.71E+05 0.37E+05 0.40E+05 0.90E+05
   111    0.272   -0.030     -0.4970  0.135 0.42E+05 -.45E+04 -.76E+05 0.90E+05
   111   -0.212    0.022     -0.3495  0.135 -.44E+05 0.43E+04 -.72E+05 0.89E+05
   111    0.375    0.277     -0.4997  0.135 0.48E+05 0.35E+05 -.63E+05 0.88E+05
  -211    0.201    0.130      0.6007  0.140 0.27E+05 0.17E+05 0.80E+05 0.88E+05
   211    0.350   -0.060      0.4722  0.140 0.51E+05 -.88E+04 0.69E+05 0.89E+05
   111   -0.152   -0.031     -0.0449  0.135 -.64E+05 -.13E+05 -.19E+05 0.89E+05
  -211   -0.230    0.016     -0.5679  0.140 -.33E+05 0.21E+04 -.80E+05 0.89E+05
   111   -0.397    0.586     -0.2033  0.135 -.48E+05 0.70E+05 -.24E+05 0.90E+05
   111   -0.046    0.177     -0.0598  0.135 -.17E+05 0.66E+05 -.22E+05 0.87E+05
   111    0.019    0.025     -0.1019  0.135 -.85E+04 0.65E+04 -.27E+06 0.31E+06
   211   -0.248   -0.092     -0.9244  0.140 -.22E+05 -.82E+04 -.82E+05 0.87E+05
   111   -0.155   -0.041      0.4847  0.135 -.26E+05 -.68E+04 0.82E+05 0.89E+05
   111    0.220    0.160     -0.0621  0.135 0.63E+05 0.46E+05 -.18E+05 0.89E+05
   111    0.017   -0.128     -0.0559  0.135 0.55E+05 -.13E+06 -.65E+05 0.16E+06
  -211    0.022   -0.160      0.1144  0.140 0.79E+04 -.59E+05 0.42E+05 0.89E+05
  -211    0.147    0.103     -0.2026  0.140 0.43E+05 0.30E+05 -.59E+05 0.89E+05
   111   -0.118   -0.490      0.0976  0.135 -.19E+05 -.81E+05 0.16E+05 0.88E+05
   111    0.027    0.122      0.0934  0.135 0.11E+05 0.52E+05 0.40E+05 0.88E+05
   211   -0.157    0.284     -0.0511  0.140 -.39E+05 0.70E+05 -.13E+05 0.88E+05
   211   -0.305    0.138      0.6157  0.140 -.38E+05 0.17E+05 0.77E+05 0.89E+05
   111    0.205   -0.052      0.1251  0.135 0.65E+05 -.16E+05 0.40E+05 0.89E+05
  -211    0.020   -0.142      0.1563  0.140 0.69E+04 -.50E+05 0.55E+05 0.89E+05
  -211   -0.038   -0.274     -0.1000  0.140 -.10E+05 -.75E+05 -.27E+05 0.89E+05
   211    0.136    0.023     -0.0179  0.140 0.61E+05 0.10E+05 -.83E+04 0.89E+05
   111    0.641    0.098      1.6583  0.135 0.32E+05 0.49E+04 0.83E+05 0.89E+05
   111    0.602    0.210     -0.3463  0.135 0.73E+05 0.25E+05 -.42E+05 0.89E+05
   211    0.216    0.370      0.0121  0.140 0.43E+05 0.73E+05 0.23E+04 0.89E+05
   111    0.283    0.122     -0.1294  0.135 0.69E+05 0.29E+05 -.31E+05 0.88E+05
   111   -0.291    0.072     -0.3658  0.135 -.52E+05 0.13E+05 -.66E+05 0.89E+05
   111    0.315   -0.751     -0.2996  0.135 0.56E+05 -.13E+06 -.65E+05 0.16E+06
  -211    0.353    0.403      0.4765  0.140 0.43E+05 0.49E+05 0.58E+05 0.89E+05
  -211    0.054    0.173      0.0981  0.140 0.19E+05 0.61E+05 0.35E+05 0.88E+05
   211    0.645    0.423      0.3889  0.140 0.66E+05 0.43E+05 0.40E+05 0.90E+05
   111    0.019   -0.332     -0.1778  0.135 0.40E+04 -.73E+05 -.39E+05 0.88E+05
  -211   -0.059    0.114      0.8132  0.140 -.63E+04 0.12E+05 0.87E+05 0.90E+05
   111   -0.354   -0.034      0.1524  0.135 -.77E+05 -.75E+04 0.33E+05 0.89E+05
   211   -0.113    0.062     -0.1154  0.140 -.45E+05 0.24E+05 -.46E+05 0.88E+05
   111    0.188   -0.482      0.4752  0.135 0.24E+05 -.60E+05 0.60E+05 0.90E+05
  -211   -0.086    0.148      0.1576  0.140 -.28E+05 0.48E+05 0.51E+05 0.88E+05
   111   -0.227   -0.207      0.0021  0.135 -.60E+05 -.55E+05 0.73E+03 0.89E+05
  -211   -0.232    0.027      0.2237  0.140 -.57E+05 0.65E+04 0.55E+05 0.87E+05
   211   -0.192   -0.062      0.0845  0.140 -.65E+05 -.21E+05 0.29E+05 0.88E+05
   211    0.237    0.054      1.0974  0.140 0.39E+05 -.11E+04 0.14E+06 0.15E+06
   211    0.131    0.222      0.4235  0.140 0.23E+05 0.38E+05 0.73E+05 0.89E+05
   111    0.181    0.014      0.5990  0.135 0.39E+05 -.11E+04 0.14E+06 0.15E+06
   111   -0.077   -0.050      0.0008  0.135 -.42E+05 -.27E+05 0.35E+03 0.89E+05
   111   -0.005    0.200      0.0184  0.135 -.17E+04 0.63E+05 0.60E+04 0.77E+05
   211    0.044   -0.087      0.0190  0.140 0.23E+06 0.15E+04 -.22E+06 0.52E+06
   211   -0.109    0.089     -0.1463  0.140 -.39E+05 0.32E+05 -.53E+05 0.89E+05
  -211   -0.304   -0.037     -0.1426  0.140 -.74E+05 -.88E+04 -.35E+05 0.89E+05
   211   -0.048   -0.221      0.1731  0.140 -.13E+05 -.62E+05 0.49E+05 0.90E+05
  -211    0.597    0.095      0.2469  0.140 0.79E+05 0.13E+05 0.33E+05 0.88E+05
   211    0.224   -0.126     -0.2864  0.140 0.49E+05 -.27E+05 -.62E+05 0.89E+05
   211    0.184   -0.090     -1.7616  0.140 0.93E+04 -.45E+04 -.88E+05 0.89E+05
  -211   -0.370    0.136      0.0114  0.140 -.78E+05 0.29E+05 0.26E+04 0.88E+05
   111    0.109    0.113     -0.1367  0.135 0.23E+06 0.18E+04 -.22E+06 0.52E+06
   111    0.272   -0.144     -0.0234  0.135 0.72E+05 -.38E+05 -.64E+04 0.90E+05
   211   -0.400   -0.496      0.0633  0.140 -.54E+05 -.67E+05 0.87E+04 0.89E+05
   211    0.057   -0.037      0.0057  0.140 0.32E+05 -.21E+05 0.31E+04 0.87E+05
   111   -0.032    0.020      0.0658  0.135 -.18E+05 0.11E+05 0.37E+05 0.88E+05
  -211   -0.714    0.132      0.4537  0.140 -.73E+05 0.14E+05 0.47E+05 0.89E+05
   211   -0.387   -0.208     -2.1866  0.140 -.15E+05 -.83E+04 -.87E+05 0.89E+05
